date,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2019-12-31,1.083805054154979,0.732378927741354,0.9723210495975673,0.13535242750369134,0.9760956750034568,0.5296834253928815,0.7001098157546181,0.329434265521651,0.8483583970487658,0.5909514705896574,1.0477123115570621
2020-12-31,1.055710643260239,0.44702070282723044,0.4757029083001853,0.2569673569523824,0.6910005045928999,0.048285331779146096,0.4830252000194172,0.07805659022741511,0.4423394225865161,0.6406701163427577,0.6594628464398817
2021-12-31,1.0966199919666966,0.4111520348260213,0.7701063091770357,0.2840462007936767,0.7853941086386782,0.2991832698451875,0.45970666198912663,0.1695884207212386,0.4951346962783715,0.7108294014704666,0.9777905682062306
2022-12-31,1.1964276937899594,0.44437104081650886,0.8689810872748629,0.28840721160901267,0.7838084578055341,0.3035751989009596,0.4278409924079209,0.20877051539718616,0.5001727524351559,0.5971163721358389,0.6932195331243267
2023-12-31,1.190373718965871,0.45690840938639726,0.8823415769124378,0.30797345427085676,0.7081903940468949,0.34639442514732965,0.4796404632119011,0.21943585792064813,0.4270390745963536,0.29915026510869536,0.6989157961979794
