date,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2019-12-31,1.0838050541549789,0.7323789277413538,0.9723210495975673,0.1353524275036913,0.9760956750034568,0.5296834253928816,0.7001098157546181,0.3294342655216508,0.8483583970487656,0.5909514705896574,1.047712311557062
2020-12-31,1.055710643260241,0.44702070282723044,0.47570290830018536,0.2569673569523826,0.6910005045929001,0.048285331779146075,0.4830252000194171,0.07805659022741512,0.442339422586516,0.6406701163427574,0.6594628464398823
2021-12-31,1.096619991966696,0.41115203482602153,0.7701063091770357,0.2840462007936768,0.7853941086386791,0.29918326984518756,0.4597066619891265,0.16958842072123856,0.49513469627837137,0.710829401470467,0.9777905682062309
2022-12-31,1.1964276937899596,0.44437104081650886,0.868981087274863,0.28840721160901267,0.7838084578055345,0.3035751989009596,0.427840992407921,0.20877051539718625,0.5001727524351559,0.5971163721358391,0.6932195331243269
2023-12-31,1.1903737189658712,0.4569084093863975,0.8823415769124378,0.3079734542708568,0.7081903940468949,0.3463944251473298,0.4796404632119015,0.21943585792064813,0.42703907459635376,0.29915026510869547,0.6989157961979791
